states,Transaction_Year,Transaction_Count,Transaction_Amount
Jammu & Kashmir,2018,50640,115344936.1
Jammu & Kashmir,2018,50056,158443928.5
Jammu & Kashmir,2018,46637,155148130
Jammu & Kashmir,2018,43706,109777843.1
Jammu & Kashmir,2019,1923655,2702486523
Jammu & Kashmir,2019,336553,880021398.3
Jammu & Kashmir,2019,310516,595281412.8
Jammu & Kashmir,2019,164873,235373167
Jammu & Kashmir,2019,141988,182507224.8
Jammu & Kashmir,2019,92467,115882661.6
Jammu & Kashmir,2019,73558,128624249.3
Jammu & Kashmir,2019,65843,123437204.6
Jammu & Kashmir,2019,65813,158106446.7
Jammu & Kashmir,2019,64816,58528128.3
Jammu & Kashmir,2019,721517,1997435095
Jammu & Kashmir,2019,532412,1521238564
Jammu & Kashmir,2019,150503,324305667.3
Jammu & Kashmir,2019,118107,244724343
Jammu & Kashmir,2019,76968,176892916.9
Jammu & Kashmir,2019,75719,231219527.3
Jammu & Kashmir,2019,72486,192069086.4
Jammu & Kashmir,2019,70405,212612443.7
Jammu & Kashmir,2019,62989,140667309.7
Jammu & Kashmir,2019,59741,189339489
Jammu & Kashmir,2019,329195,1391918064
Jammu & Kashmir,2019,275239,885413982.5
Jammu & Kashmir,2019,55226,164311812.1
Jammu & Kashmir,2019,43153,135163022.8
Jammu & Kashmir,2019,42083,90084615.95
Jammu & Kashmir,2019,41566,114191268.3
Jammu & Kashmir,2019,39325,117282515.5
Jammu & Kashmir,2019,35301,118625723
Jammu & Kashmir,2019,34386,112169651.7
Jammu & Kashmir,2019,33089,104266797.7
Jammu & Kashmir,2019,231238,928579096.2
Jammu & Kashmir,2019,117133,474222741.5
Jammu & Kashmir,2019,28288,83151146.7
Jammu & Kashmir,2019,22103,91344412.28
Jammu & Kashmir,2019,15973,65942824.07
Jammu & Kashmir,2019,14817,53713327.35
Jammu & Kashmir,2019,14088,49372161.64
Jammu & Kashmir,2019,12986,43788337.94
Jammu & Kashmir,2019,10130,37926598.59
Jammu & Kashmir,2019,8345,30863315.57
Jammu & Kashmir,2020,363150,1275561406
Jammu & Kashmir,2020,127979,474473029.6
Jammu & Kashmir,2020,48120,107171478.6
Jammu & Kashmir,2020,45339,137536252
Jammu & Kashmir,2020,38477,102651434
Jammu & Kashmir,2020,32991,95338551.23
Jammu & Kashmir,2020,32933,90185246.22
Jammu & Kashmir,2020,29357,87388063.94
Jammu & Kashmir,2020,28561,88475364.89
Jammu & Kashmir,2020,26598,76212175.44
Jammu & Kashmir,2020,819252,2746977182
Jammu & Kashmir,2020,440808,1810806888
Jammu & Kashmir,2020,139478,414666518.8
Jammu & Kashmir,2020,127419,319173115.3
Jammu & Kashmir,2020,114835,227977779.9
Jammu & Kashmir,2020,114772,359166698.8
Jammu & Kashmir,2020,112970,331830464.7
Jammu & Kashmir,2020,104655,305656997.1
Jammu & Kashmir,2020,92336,202733580
Jammu & Kashmir,2020,85402,271480260.9
Jammu & Kashmir,2020,1266667,4876922229
Jammu & Kashmir,2020,461915,1879035427
Jammu & Kashmir,2020,183583,580425624.4
Jammu & Kashmir,2020,157369,516694658.1
Jammu & Kashmir,2020,154296,445180791.6
Jammu & Kashmir,2020,148225,477023512.9
Jammu & Kashmir,2020,128022,403569858.3
Jammu & Kashmir,2020,126283,311678208.4
Jammu & Kashmir,2020,125973,413621357.6
Jammu & Kashmir,2020,114833,372238070.4
Jammu & Kashmir,2020,1776840,5696308275
Jammu & Kashmir,2020,731076,2177635782
Jammu & Kashmir,2020,412433,862594987.6
Jammu & Kashmir,2020,303474,721320071
Jammu & Kashmir,2020,295461,692267475.8
Jammu & Kashmir,2020,282499,514346951
Jammu & Kashmir,2020,248906,646828971.4
Jammu & Kashmir,2020,226360,463045666.1
Jammu & Kashmir,2020,219731,551823991.8
Jammu & Kashmir,2020,196713,567890456.5
Jammu & Kashmir,2021,2651223,7421535966
Jammu & Kashmir,2021,1027161,2568956545
Jammu & Kashmir,2021,410535,785025036.9
Jammu & Kashmir,2021,317577,500687365.6
Jammu & Kashmir,2021,314969,629196655.4
Jammu & Kashmir,2021,287414,651843634.7
Jammu & Kashmir,2021,253788,659211752.1
Jammu & Kashmir,2021,245017,476737690.9
Jammu & Kashmir,2021,230547,506298792.8
Jammu & Kashmir,2021,201873,489544571
Jammu & Kashmir,2021,3793205,10159766999
Jammu & Kashmir,2021,1529261,3491629170
Jammu & Kashmir,2021,558737,966623715.8
Jammu & Kashmir,2021,479956,717788809.3
Jammu & Kashmir,2021,450138,822332973.9
Jammu & Kashmir,2021,408584,819478528.2
Jammu & Kashmir,2021,361814,841569040
Jammu & Kashmir,2021,332326,632761432.1
Jammu & Kashmir,2021,329534,635043868.2
Jammu & Kashmir,2021,272944,627782719.5
Jammu & Kashmir,2021,5192026,13867943226
Jammu & Kashmir,2021,2196468,5510884597
Jammu & Kashmir,2021,647847,1285810268
Jammu & Kashmir,2021,580106,938064508.2
Jammu & Kashmir,2021,545818,1112797676
Jammu & Kashmir,2021,477130,1133802686
Jammu & Kashmir,2021,476615,1090587536
Jammu & Kashmir,2021,399722,762622103.9
Jammu & Kashmir,2021,393629,826511580.1
Jammu & Kashmir,2021,352992,822873576.5
Jammu & Kashmir,2021,6639541,16627649138
Jammu & Kashmir,2021,2900577,7232270069
Jammu & Kashmir,2021,787593,1567275687
Jammu & Kashmir,2021,683078,1035794983
Jammu & Kashmir,2021,678080,1358477848
Jammu & Kashmir,2021,621122,1409015376
Jammu & Kashmir,2021,597802,1313830801
Jammu & Kashmir,2021,528207,1082468702
Jammu & Kashmir,2021,492079,1144805604
Jammu & Kashmir,2021,462342,988006961.9
Jammu & Kashmir,2022,5510056,11881749308
Jammu & Kashmir,2022,2743701,5949336258
Jammu & Kashmir,2022,877608,1607194898
Jammu & Kashmir,2022,729905,1568037830
Jammu & Kashmir,2022,728868,1032527026
Jammu & Kashmir,2022,718312,1319712135
Jammu & Kashmir,2022,654488,1300783255
Jammu & Kashmir,2022,608852,1177353986
Jammu & Kashmir,2022,588078,1229539786
Jammu & Kashmir,2022,508605,1004677771
Jammu & Kashmir,2022,7441002,14880950856
Jammu & Kashmir,2022,4660647,9640282801
Jammu & Kashmir,2022,1226879,2154959863
Jammu & Kashmir,2022,1214291,1884518051
Jammu & Kashmir,2022,1052343,1977187447
Jammu & Kashmir,2022,975579,1819041253
Jammu & Kashmir,2022,947548,1877648827
Jammu & Kashmir,2022,817009,1514113031
Jammu & Kashmir,2022,790442,1527002272
Jammu & Kashmir,2022,783532,1573110669
Jammu & Kashmir,2022,7526503,13607597636
Jammu & Kashmir,2022,2447805,4804161643
Jammu & Kashmir,2022,1311393,2203515920
Jammu & Kashmir,2022,1263844,1939518539
Jammu & Kashmir,2022,1140418,1992489882
Jammu & Kashmir,2022,1028821,1830706791
Jammu & Kashmir,2022,997199,1863833972
Jammu & Kashmir,2022,847472,1623093820
Jammu & Kashmir,2022,842829,1581915448
Jammu & Kashmir,2022,834884,1473463666
Jammu & Kashmir,2022,9213783,15674936388
Jammu & Kashmir,2022,3176470,5356773721
Jammu & Kashmir,2022,1599504,2370515820
Jammu & Kashmir,2022,1338553,1684090754
Jammu & Kashmir,2022,1306982,1932170616
Jammu & Kashmir,2022,1227109,2035000647
Jammu & Kashmir,2022,1219778,1804597459
Jammu & Kashmir,2022,1035799,1765328885
Jammu & Kashmir,2022,1025985,1822006887
Jammu & Kashmir,2022,963378,1594427876
Jharkhand,2018,356622,434234048.5
Jharkhand,2018,340878,271973005.3
Jharkhand,2018,263441,210067688.8
Jharkhand,2018,220276,257229540.7
Jharkhand,2018,150709,171297280.2
Jharkhand,2018,131905,131409945.9
Jharkhand,2018,97459,85844869.66
Jharkhand,2018,84608,128141542.3
Jharkhand,2018,83449,74573902.82
Jharkhand,2018,70058,91100585.74
Jharkhand,2018,520547,503649314.1
Jharkhand,2018,501072,820976014.2
Jharkhand,2018,396119,398722259
Jharkhand,2018,323829,467008622.3
Jharkhand,2018,214298,371520189.3
Jharkhand,2018,172783,267172044.9
Jharkhand,2018,131021,325976624.8
Jharkhand,2018,120655,173725384
Jharkhand,2018,117686,128312051.6
Jharkhand,2018,96438,148363954.8
Jharkhand,2018,2064271,1383326535
Jharkhand,2018,1606672,1103642101
Jharkhand,2018,1040485,1373309866
Jharkhand,2018,716556,825516934
Jharkhand,2018,542701,663718370.7
Jharkhand,2018,334079,457115389.4
Jharkhand,2018,290800,265695487.7
Jharkhand,2018,264474,310366602.6
Jharkhand,2018,166304,405648506.5
Jharkhand,2018,152113,198908051.9
Jharkhand,2018,1062585,1128043528
Jharkhand,2018,997887,1817673936
Jharkhand,2018,798913,898225421.3
Jharkhand,2018,616640,990453488.2
Jharkhand,2018,454790,843013094.1
Jharkhand,2018,364032,575695972
Jharkhand,2018,245189,412829670.9
Jharkhand,2018,242853,296733243.2
Jharkhand,2018,234378,620094977.6
Jharkhand,2018,152383,236116834
Jharkhand,2019,1958897,3112736131
Jharkhand,2019,1390250,1330543703
Jharkhand,2019,1074907,1046148509
Jharkhand,2019,909285,1244357275
Jharkhand,2019,658381,1096533637
Jharkhand,2019,540524,695057378
Jharkhand,2019,395831,376316821.2
Jharkhand,2019,349693,489903880.8
Jharkhand,2019,336935,875063883.8
Jharkhand,2019,206484,382615731.9
Jharkhand,2019,3147028,5924687357
Jharkhand,2019,1279110,1614589569
Jharkhand,2019,1020185,1369272123
Jharkhand,2019,960100,1505995808
Jharkhand,2019,633673,1332857267
Jharkhand,2019,447860,872870570.4
Jharkhand,2019,331688,593592675.6
Jharkhand,2019,330327,1046448701
Jharkhand,2019,328153,412040653.6
Jharkhand,2019,216404,385121235.7
Jharkhand,2019,3924885,6987035689
Jharkhand,2019,2290227,1900631592
Jharkhand,2019,1738430,1613980827
Jharkhand,2019,1439445,1863746509
Jharkhand,2019,917999,1501364417
Jharkhand,2019,498118,876022719.9
Jharkhand,2019,466086,666327597.1
Jharkhand,2019,436371,499189494.1
Jharkhand,2019,408718,1090919704
Jharkhand,2019,344455,555613175.5
Jharkhand,2019,4962725,8766487755
Jharkhand,2019,2966376,2559078951
Jharkhand,2019,2193416,2158045122
Jharkhand,2019,1743320,2454308540
Jharkhand,2019,1115893,1919987794
Jharkhand,2019,664950,1173756910
Jharkhand,2019,606260,907240261.1
Jharkhand,2019,568241,1542916983
Jharkhand,2019,542522,632386703
Jharkhand,2019,411994,652381524.6
Jharkhand,2020,5132983,10593904951
Jharkhand,2020,2193642,2650637206
Jharkhand,2020,1934537,3099559621
Jharkhand,2020,1819760,2254545205
Jharkhand,2020,1199387,2376853317
Jharkhand,2020,724320,1422925290
Jharkhand,2020,715476,2015033115
Jharkhand,2020,695324,1086274775
Jharkhand,2020,595845,742590781.7
Jharkhand,2020,434837,757609415.2
Jharkhand,2020,4656822,10380666522
Jharkhand,2020,2069288,2849779827
Jharkhand,2020,2042748,2612705535
Jharkhand,2020,1939867,2840155684
Jharkhand,2020,1409834,2588140607
Jharkhand,2020,1094408,1886588905
Jharkhand,2020,977293,2564725762
Jharkhand,2020,881527,1300903967
Jharkhand,2020,599059,1748704415
Jharkhand,2020,587527,766916078.3
Jharkhand,2020,6079407,12343755027
Jharkhand,2020,2914909,3873518362
Jharkhand,2020,2897219,4328813600
Jharkhand,2020,2722454,4116728545
Jharkhand,2020,2043474,3943736118
Jharkhand,2020,1577805,3133920203
Jharkhand,2020,1222166,1969854247
Jharkhand,2020,1186565,3029928180
Jharkhand,2020,813102,1185068471
Jharkhand,2020,696852,1245632764
Jharkhand,2020,8317124,15659917254
Jharkhand,2020,4393208,6659934485
Jharkhand,2020,4305268,5846478510
Jharkhand,2020,4179679,6186133251
Jharkhand,2020,3130010,6000420756
Jharkhand,2020,2130742,4345307139
Jharkhand,2020,1861344,4863829079
Jharkhand,2020,1794655,3007749575
Jharkhand,2020,1193402,1733160461
Jharkhand,2020,1066915,3132518918
Jharkhand,2021,11611641,20516524899
Jharkhand,2021,4584110,6811987883
Jharkhand,2021,4431654,6647300274
Jharkhand,2021,4420466,5905357346
Jharkhand,2021,3539762,6866253813
Jharkhand,2021,2479885,5277166389
Jharkhand,2021,2014288,5697480884
Jharkhand,2021,1838015,3113016267
Jharkhand,2021,1224133,1846065133
Jharkhand,2021,1096691,3661839156
Jharkhand,2021,12803752,24097148084
Jharkhand,2021,5334482,8209158082
Jharkhand,2021,5268766,7412510718
Jharkhand,2021,4844508,7485477214
Jharkhand,2021,4311550,8773101233
Jharkhand,2021,3689998,7492833865
Jharkhand,2021,2758556,7542921519
Jharkhand,2021,2288585,3877533811
Jharkhand,2021,1572074,3471429724
Jharkhand,2021,1508109,4795351245
Jharkhand,2021,18164412,29840666998
Jharkhand,2021,7087770,10358661169
Jharkhand,2021,6784128,8909127705
Jharkhand,2021,6664581,9865148330
Jharkhand,2021,5890582,10260697900
Jharkhand,2021,4225858,7817410904
Jharkhand,2021,3314946,7464641802
Jharkhand,2021,2997440,4729136754
Jharkhand,2021,1915108,3791284439
Jharkhand,2021,1902736,2794551681
Jharkhand,2021,24545152,39912526848
Jharkhand,2021,9479444,14274464382
Jharkhand,2021,9299800,12121069536
Jharkhand,2021,8580079,12866334499
Jharkhand,2021,7977180,13886616619
Jharkhand,2021,5962192,11092190597
Jharkhand,2021,4766385,10484190182
Jharkhand,2021,3983583,6432497430
Jharkhand,2021,2621669,5203974985
Jharkhand,2021,2464688,3572566247
Jharkhand,2022,28253540,46123330242
Jharkhand,2022,10895145,16014299346
Jharkhand,2022,9906035,13303827043
Jharkhand,2022,9576498,14369232011
Jharkhand,2022,9038043,16229125858
Jharkhand,2022,7126103,13042929318
Jharkhand,2022,5805932,13079772637
Jharkhand,2022,4563913,7357524201
Jharkhand,2022,3110218,6307772154
Jharkhand,2022,3083712,8114726165
Jharkhand,2022,33436768,52558538613
Jharkhand,2022,12714016,18944522592
Jharkhand,2022,11696455,15638269878
Jharkhand,2022,11022611,19190223095
Jharkhand,2022,10983841,16073962067
Jharkhand,2022,9232036,16356999529
Jharkhand,2022,7012344,14888012258
Jharkhand,2022,5430685,8627263911
Jharkhand,2022,3886718,7755155139
Jharkhand,2022,3818360,9098354638
Jharkhand,2022,39158673,58067147244
Jharkhand,2022,19160036,27908242816
Jharkhand,2022,14284651,20625687080
Jharkhand,2022,11491587,17774103981
Jharkhand,2022,11304820,14727741169
Jharkhand,2022,7398254,11920111087
Jharkhand,2022,6770650,12637980152
Jharkhand,2022,5408270,7941969760
Jharkhand,2022,4037018,6301182422
Jharkhand,2022,3729215,6719612545
Jharkhand,2022,41821467,63819119475
Jharkhand,2022,24875930,36996606735
Jharkhand,2022,18383284,27724792259
Jharkhand,2022,14851022,20173927152
Jharkhand,2022,13124400,20746013914
Jharkhand,2022,8482602,13630978502
Jharkhand,2022,8295151,15143138186
Jharkhand,2022,6829219,10303594245
Jharkhand,2022,4570205,8930245497
Jharkhand,2022,4399812,6832642718
Karnataka,2018,8306513,14162750303
Karnataka,2018,331051,515455840.4
Karnataka,2018,265382,286997207.2
Karnataka,2018,218492,317208290.2
Karnataka,2018,204568,231336487.2
Karnataka,2018,187325,307037188.5
Karnataka,2018,185407,270072282.1
Karnataka,2018,177987,260985866.6
Karnataka,2018,152325,212180924.4
Karnataka,2018,148528,219204065.8
Karnataka,2018,11916035,23824727965
Karnataka,2018,447047,897691678.3
Karnataka,2018,361190,565399486.7
Karnataka,2018,312869,626895300.6
Karnataka,2018,280837,449174522
Karnataka,2018,277565,586804990.4
Karnataka,2018,262880,453188212.4
Karnataka,2018,259255,486561374.8
Karnataka,2018,225202,465136527.9
Karnataka,2018,201824,419997599.6
Karnataka,2018,18405424,33812835282
Karnataka,2018,637275,1288891515
Karnataka,2018,533530,845527722.7
Karnataka,2018,466759,923310407.3
Karnataka,2018,436757,912516659.2
Karnataka,2018,431588,662938245.7
Karnataka,2018,363684,664098740.4
Karnataka,2018,360361,761725760.4
Karnataka,2018,322364,646610249.6
Karnataka,2018,306174,575358671.2
Karnataka,2018,33061353,50279165003
Karnataka,2018,992071,1934191960
Karnataka,2018,809772,1521114254
Karnataka,2018,790074,1380889164
Karnataka,2018,706744,1433381271
Karnataka,2018,632389,1056146644
Karnataka,2018,572445,1035756925
Karnataka,2018,560804,972325521.2
Karnataka,2018,546317,1135663145
Karnataka,2018,484662,1051812357
Karnataka,2019,65174133,82111161573
Karnataka,2019,1927906,3156454955
Karnataka,2019,1707501,2607054374
Karnataka,2019,1476221,2143704812
Karnataka,2019,1396502,2244647823
Karnataka,2019,1312093,1848626655
Karnataka,2019,1086942,1721495724
Karnataka,2019,1051914,1634035507
Karnataka,2019,928541,1444743613
Karnataka,2019,926600,1788430415
Karnataka,2019,89148659,1.1339E+11
Karnataka,2019,2641497,4532575333
Karnataka,2019,2084046,3292543548
Karnataka,2019,1994507,3457051862
Karnataka,2019,1861710,3129078024
Karnataka,2019,1632538,2960907502
Karnataka,2019,1510968,3020731082
Karnataka,2019,1200397,2439881029
Karnataka,2019,1122326,2210613369
Karnataka,2019,988447,1917887094
Karnataka,2019,131234422,1.50244E+11
Karnataka,2019,4034380,5997469690
Karnataka,2019,3529480,4405498989
Karnataka,2019,3129205,4761473405
Karnataka,2019,3070784,4619041822
Karnataka,2019,2722900,3771202586
Karnataka,2019,2172340,3798926913
Karnataka,2019,1878003,3158249577
Karnataka,2019,1615545,2946242408
Karnataka,2019,1351913,2163728719
Karnataka,2019,180458808,1.99967E+11
Karnataka,2019,6009700,8812951678
Karnataka,2019,4934246,6425417517
Karnataka,2019,4458453,6512032487
Karnataka,2019,4307358,6266562292
Karnataka,2019,3807962,5664222342
Karnataka,2019,3167702,5649113297
Karnataka,2019,2873750,4751005895
Karnataka,2019,2360285,4256924114
Karnataka,2019,2063312,3345622514
Karnataka,2020,200174352,2.31971E+11
Karnataka,2020,8069105,13036685203
Karnataka,2020,5260930,7794174930
Karnataka,2020,5171963,6715983686
Karnataka,2020,4316092,6363752952
Karnataka,2020,4233207,7157456164
Karnataka,2020,3903343,7053379785
Karnataka,2020,3872833,6659223683
Karnataka,2020,3093003,5550612726
Karnataka,2020,2704786,4892688446
Karnataka,2020,132120979,1.76357E+11
Karnataka,2020,7184930,13106859536
Karnataka,2020,4985176,7327672246
Karnataka,2020,4972764,8395766920
Karnataka,2020,4836880,8510119361
Karnataka,2020,4733742,8629333001
Karnataka,2020,4199998,6626617210
Karnataka,2020,3965696,6790159345
Karnataka,2020,3531912,6376675752
Karnataka,2020,3119744,5814372127
Karnataka,2020,188947684,2.61095E+11
Karnataka,2020,9675261,17597207367
Karnataka,2020,7596076,11770793408
Karnataka,2020,7078363,12764674160
Karnataka,2020,6653211,10834407901
Karnataka,2020,6483038,12217179443
Karnataka,2020,6090300,11453537751
Karnataka,2020,5509516,10219448162
Karnataka,2020,5319243,10255312906
Karnataka,2020,5205295,10283937899
Karnataka,2020,267720411,3.52537E+11
Karnataka,2020,14314966,24721321666
Karnataka,2020,11780762,18175304366
Karnataka,2020,10147281,18131720291
Karnataka,2020,9872445,15011234196
Karnataka,2020,9772557,18739492905
Karnataka,2020,8893778,16914412572
Karnataka,2020,7877407,14873069326
Karnataka,2020,7794258,13295138021
Karnataka,2020,7262656,14015672347
Karnataka,2021,348712787,4.32401E+11
Karnataka,2021,17089151,28183406864
Karnataka,2021,12387231,18735722157
Karnataka,2021,11396406,16320416665
Karnataka,2021,10602642,18931041051
Karnataka,2021,9904822,18837260510
Karnataka,2021,9626991,15430015647
Karnataka,2021,9386009,17694897997
Karnataka,2021,9322884,17155680178
Karnataka,2021,7957144,14724582470
Karnataka,2021,326804307,4.44422E+11
Karnataka,2021,17372316,30853150363
Karnataka,2021,12594743,19987071189
Karnataka,2021,12215950,23772477631
Karnataka,2021,11601049,23117810388
Karnataka,2021,11462786,18982715974
